ID,Name,Date,Category,Latitude,Longitude,Pressure,Wind Speed
2014,Chan-hom,2020101500,0,29.6,144.1,1005,10
2014,Chan-hom,2020101506,0,29.7,143.9,1005,10
2014,Chan-hom,2020101512,0,30.1,144.1,1005,10
2014,Chan-hom,2020101518,0,30.6,144.5,1008,10
2014,Chan-hom,2020101600,0,31.3,145.7,1008,10
2014,Chan-hom,2020101606,0,32.1,146.3,1008,10
2014,Chan-hom,2020101612,0,33.2,147.4,1008,10
2014,Chan-hom,2020101618,0,34.7,150.0,1008,10
2015,Linfa,2020100706,0,14.1,124.8,1005,10
2015,Linfa,2020100712,0,13.8,124.2,1005,10
2015,Linfa,2020100718,0,13.3,123.4,1005,10
2015,Linfa,2020100800,0,12.8,122.2,1005,10
2015,Linfa,2020100806,0,12.6,121.1,1005,10
2015,Linfa,2020100812,0,12.3,119.9,1005,10
2015,Linfa,2020100818,0,12.4,118.4,1005,10
2015,Linfa,2020100900,0,12.8,117.0,1005,10
2015,Linfa,2020100906,1,13.1,115.8,1004,13
2015,Linfa,2020100912,1,13.2,115.3,1004,13
2015,Linfa,2020100918,1,13.5,114.7,1004,13
2015,Linfa,2020101000,1,13.8,114.1,1002,15
2015,Linfa,2020101006,1,14.2,113.3,1002,15
2015,Linfa,2020101012,1,14.5,112.2,1002,15
2015,Linfa,2020101018,2,14.7,110.9,998,18
2015,Linfa,2020101100,2,14.8,109.6,995,20
2015,Linfa,2020101106,2,15.1,108.6,996,18
2015,Linfa,2020101112,1,15.0,107.9,1002,15
2015,Linfa,2020101118,1,14.7,107.3,1002,15
2015,Linfa,2020101200,1,14.4,106.7,1004,13
2016,Nangka,2020101100,1,16.5,120.2,1004,13
2016,Nangka,2020101106,1,16.9,119.6,1000,15
2016,Nangka,2020101112,1,17.2,118.9,1000,15
2016,Nangka,2020101118,1,17.4,118.1,1000,15
2016,Nangka,2020101200,2,17.6,117.2,998,18
2016,Nangka,2020101206,2,17.8,115.8,998,18
2016,Nangka,2020101212,2,18.1,114.6,992,20
2016,Nangka,2020101218,2,18.3,113.7,990,23
2016,Nangka,2020101300,2,18.5,112.5,990,23
2016,Nangka,2020101306,3,18.7,111.4,988,25
2016,Nangka,2020101312,3,19.2,110.5,988,25
2016,Nangka,2020101318,2,19.7,108.7,990,23
2016,Nangka,2020101400,2,19.8,107.6,990,23
2016,Nangka,2020101406,2,19.9,106.7,990,23
2016,Nangka,2020101412,1,19.9,105.7,1002,15
2017,Saudel,2020101900,1,13.2,129.4,1004,13
2017,Saudel,2020101906,1,13.9,128.1,1002,15
2017,Saudel,2020101912,1,14.4,127.1,1002,15
2017,Saudel,2020101918,1,15.0,125.9,1002,15
2017,Saudel,2020102000,2,15.5,124.6,998,18
2017,Saudel,2020102006,2,15.9,123.3,998,18
2017,Saudel,2020102012,2,16.0,122.1,995,20
2017,Saudel,2020102018,2,16.0,120.1,995,20
2017,Saudel,2020102100,2,16.1,118.9,990,23
2017,Saudel,2020102106,2,16.1,118.0,990,23
2017,Saudel,2020102112,3,16.2,117.4,985,25
2017,Saudel,2020102118,3,16.5,116.9,982,28
2017,Saudel,2020102200,4,16.8,116.5,975,33
2017,Saudel,2020102206,4,17.1,116.2,975,33
2017,Saudel,2020102212,4,17.4,115.9,970,35
2017,Saudel,2020102218,4,17.7,115.5,965,38
2017,Saudel,2020102300,4,17.8,115.1,965,38
2017,Saudel,2020102306,4,17.9,114.7,965,38
2017,Saudel,2020102312,4,17.9,114.2,965,38
2017,Saudel,2020102318,4,17.9,113.8,975,33
2017,Saudel,2020102400,3,17.9,113.3,980,30
2017,Saudel,2020102406,3,17.7,112.6,985,28
2017,Saudel,2020102412,3,17.5,111.6,990,25
2017,Saudel,2020102418,3,17.5,110.5,990,25
2017,Saudel,2020102500,2,17.5,109.3,992,23
2017,Saudel,2020102506,2,17.5,108.3,998,20
2017,Saudel,2020102512,1,17.6,107.5,1004,15
2017,Saudel,2020102518,1,17.7,106.7,1006,15
2017,Saudel,2020102600,1,17.7,105.7,1008,13
2017,Saudel,2020102606,1,17.5,104.6,1008,13
2018,Molave,2020102300,1,9.2,134.4,1002,13
2018,Molave,2020102306,1,9.8,133.8,1002,13
2018,Molave,2020102312,1,10.6,133.3,1002,13
2018,Molave,2020102318,1,11.6,132.4,1000,15
2018,Molave,2020102400,1,12.5,131.2,1000,15
2018,Molave,2020102406,1,13.1,130.1,1000,15
2018,Molave,2020102412,2,13.4,129.0,998,18
2018,Molave,2020102418,2,13.5,127.7,998,18
2018,Molave,2020102500,2,13.5,126.3,990,23
2018,Molave,2020102506,3,13.4,124.8,985,28
2018,Molave,2020102512,4,13.3,123.2,975,33
2018,Molave,2020102518,4,13.2,121.8,970,38
2018,Molave,2020102600,4,13.2,120.5,970,38
2018,Molave,2020102606,4,13.3,119.0,970,38
2018,Molave,2020102612,4,13.4,117.5,965,40
2018,Molave,2020102618,5,13.4,116.0,960,42
2018,Molave,2020102700,5,13.3,114.7,955,45
2018,Molave,2020102706,5,13.5,113.3,950,48
2018,Molave,2020102712,5,13.9,112.0,950,48
2018,Molave,2020102718,5,14.2,110.8,955,45
2018,Molave,2020102800,4,14.6,109.7,965,40
2018,Molave,2020102806,4,15.3,108.5,974,33
2018,Molave,2020102812,2,15.7,106.2,990,23
2018,Molave,2020102818,2,15.7,105.5,998,18
2018,Molave,2020102900,1,15.6,104.8,1000,15
2018,Molave,2020102906,1,15.4,104.1,1002,13
2019,Goni,2020102612,1,13.4,141.9,1002,13
2019,Goni,2020102618,1,14.4,141.8,1002,13
2019,Goni,2020102700,1,15.4,141.7,1002,13
2019,Goni,2020102706,1,15.9,141.6,1000,15
2019,Goni,2020102712,1,16.3,141.2,1000,15
2019,Goni,2020102718,1,16.6,140.7,1000,15
2019,Goni,2020102800,1,16.6,140.1,1000,15
2019,Goni,2020102806,1,16.6,139.4,1000,15
2019,Goni,2020102812,2,16.6,138.6,998,18
2019,Goni,2020102818,2,16.7,137.8,990,23
2019,Goni,2020102900,3,16.7,136.9,985,25
2019,Goni,2020102906,3,16.7,135.9,982,28
2019,Goni,2020102912,4,16.6,134.6,965,38
2019,Goni,2020102918,5,16.4,133.5,945,48
2019,Goni,2020103000,6,16.3,132.7,935,52
2019,Goni,2020103006,6,16.3,131.7,915,62
2019,Goni,2020103012,6,16.1,130.9,905,68
2019,Goni,2020103018,6,15.8,129.9,905,68
2019,Goni,2020103100,6,15.3,128.9,905,68
2019,Goni,2020103106,6,14.7,127.7,905,68
2019,Goni,2020103112,6,14.2,126.5,905,68
2019,Goni,2020103118,6,13.7,125.0,900,70
2019,Goni,2020110100,6,13.6,123.6,925,58
2019,Goni,2020110106,5,13.7,122.4,955,42
2019,Goni,2020110112,4,14.3,121.4,975,33
2019,Goni,2020110118,3,14.5,120.4,985,28
2019,Goni,2020110200,2,14.6,119.1,995,20
2019,Goni,2020110206,2,15.0,117.9,998,18
2019,Goni,2020110212,2,15.2,116.8,998,18
2019,Goni,2020110218,2,15.1,116.0,998,18
2019,Goni,2020110300,2,14.9,115.5,998,18
2019,Goni,2020110306,2,14.7,115.1,998,18
2019,Goni,2020110312,2,14.7,114.6,998,18
2019,Goni,2020110318,2,14.5,114.0,998,18
2019,Goni,2020110400,2,14.4,113.4,998,18
2019,Goni,2020110406,2,14.3,113.1,995,20
2019,Goni,2020110412,2,14.3,112.7,995,20
2019,Goni,2020110418,2,14.2,112.3,995,20
2019,Goni,2020110500,2,14.1,111.8,995,20
2019,Goni,2020110506,2,13.9,111.3,998,18
2019,Goni,2020110512,1,13.8,110.9,1000,15
2019,Goni,2020110518,1,13.9,110.2,1000,15
2019,Goni,2020110600,1,14.2,109.2,1002,15
2019,Goni,2020110606,1,14.6,107.8,1008,13
2020,Atsani,2020102900,1,5.3,149.3,1004,13
2020,Atsani,2020102906,1,6.5,148.8,1004,13
2020,Atsani,2020102912,1,8.0,148.5,1002,15
2020,Atsani,2020102918,1,9.3,147.5,1002,15
2020,Atsani,2020103000,1,10.3,145.6,1002,15
2020,Atsani,2020103006,1,11.1,143.4,1002,15
2020,Atsani,2020103012,1,11.6,141.7,1002,15
2020,Atsani,2020103018,1,12.2,140.5,1002,15
2020,Atsani,2020103100,1,13.1,139.5,1002,15
2020,Atsani,2020103106,1,13.9,138.5,1002,15
2020,Atsani,2020103112,1,14.5,137.5,1002,15
2020,Atsani,2020103118,2,15.0,136.1,998,18
2020,Atsani,2020110100,2,15.6,134.5,998,18
2020,Atsani,2020110106,2,16.2,133.0,998,18
2020,Atsani,2020110112,2,16.8,131.7,998,18
2020,Atsani,2020110118,2,17.5,129.9,998,18
2020,Atsani,2020110200,2,18.3,129.0,998,18
2020,Atsani,2020110206,2,19.1,128.1,998,18
2020,Atsani,2020110212,2,19.5,127.6,998,18
2020,Atsani,2020110218,2,19.9,127.1,995,20
2020,Atsani,2020110300,2,19.9,127.6,995,20
2020,Atsani,2020110306,2,19.8,128.1,995,20
2020,Atsani,2020110312,2,19.7,128.5,995,20
2020,Atsani,2020110318,2,19.7,128.9,995,20
2020,Atsani,2020110400,2,19.9,129.2,992,23
2020,Atsani,2020110406,2,20.3,129.1,992,23
2020,Atsani,2020110412,3,20.3,128.7,988,25
2020,Atsani,2020110418,3,20.0,128.0,985,28
2020,Atsani,2020110500,3,20.1,126.7,985,28
2020,Atsani,2020110506,3,20.4,125.4,985,28
2020,Atsani,2020110512,3,20.7,124.2,985,28
2020,Atsani,2020110518,3,20.7,122.9,985,28
2020,Atsani,2020110600,3,21.0,121.9,985,28
2020,Atsani,2020110606,3,21.4,121.0,985,28
2020,Atsani,2020110612,3,21.8,120.3,985,28
2020,Atsani,2020110618,3,22.2,119.8,985,28
2020,Atsani,2020110700,3,22.6,119.4,988,25
2020,Atsani,2020110706,2,22.7,119.1,998,20
2020,Atsani,2020110712,1,22.6,118.8,1002,15
2021,Etau,2020110700,1,10.8,129.1,1006,13
2021,Etau,2020110706,1,11.8,127.0,1006,13
2021,Etau,2020110712,1,12.6,124.4,1004,13
2021,Etau,2020110718,1,12.8,122.9,1004,13
2021,Etau,2020110800,1,12.2,121.5,1004,13
2021,Etau,2020110806,1,11.8,120.1,1004,13
2021,Etau,2020110812,1,12.5,117.8,1000,15
